Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HRH2,9.426380932870748,-1.085410903722221,1.1806094653706767,-0.9193649005528123,0.3579047417552297,NA
DBN1,6128.172917840012,-0.5203014331686177,0.10120674436046273,-5.140975895000509,2.7331512082634326e-7,1.7798201784214646e-6
ZNF346,1548.221520610964,-0.40818071404058326,0.12522844668627148,-3.259488757080712,0.0011161320419350682,0.0035548286321175453
UNC5A,4.446706321884992,-0.8141699658390192,1.6912139925774776,-0.48141155963249316,0.6302240225896659,NA
EHHADH,455.1113908701848,0.14258076143633913,0.18617691940278017,0.7658347871138423,0.4437746124829213,0.5766127845512236
SMC4,8668.99285776491,1.035433373569886,0.0926273389480706,11.178485588907806,5.196923315340336e-29,1.563407764031551e-26
SELENOK,737.048406659243,0.6247404765952886,0.16409358985663253,3.8072204840001382,1.4053744105520035e-4,5.422407485719011e-4
ACTR8,822.5381945761342,0.17983133132184975,0.15008055427462444,1.1982320573842362,0.23082668854692093,0.3510581310684883
TBCCD1,985.8028460116029,0.3785847246818581,0.14271321371175827,2.6527657449190087,0.007983525596028251,0.02064776614682049
TIMMDC1,2387.4711054007876,0.3271428708675127,0.11816279140054425,2.768577713762489,0.005630155656134483,0.015136999397772535
CRBN,1255.7645383295833,0.5335268660487288,0.13223334313923457,4.034737785362908,5.466330794933466e-5,2.2960439588196315e-4
